WDPAID,median,upper,lower
36676,0.435,0.815,0.273
36551,0.385,0.628,0.237
36719,0.35,0.55,0.136
36903,0.351,0.458,0.135
36260,0.378,0.528,0.259
36286,0.378,0.508,0.258
36284,0.378,0.508,0.258
36635,0.447,0.823,0.256
36398,0.43,0.6,0.203
36390,0.314,0.419,0.156
36471,0.285,0.466,0.147
29459,0.528,0.866,0.351
36871,0.536,0.864,0.308
36419,0.334,0.496,0.171
29982,0.4,0.652,0.239
36434,0.31,0.568,0.109
36339,0.397,0.745,0.101
40806,0.55,0.794,0.384
40839,0.533,0.699,0.32
36965,0.508,0.744,0.325
642,0.324,0.746,0.122
555556064,0.36,0.826,0.135
555556051,0.381,0.885,0.148
5166,0.35,0.637,0.178
36560,0.312,0.513,0.149
36561,0.347,0.603,0.208
29542,0.591,0.818,0.38
36557,0.406,0.769,0.213
40777,0.446,0.796,0.324
342662,0.506,0.938,0.214
36169,0.342,0.735,0.158
40816,0.632,0.82,0.468
29498,0.598,0.827,0.477
36323,0.273,0.399,0.16
36627,0.469,0.891,0.248
26447,0.436,0.802,0.213
722,0.621,0.805,0.362
300879,0.663,0.832,0.399
36463,0.381,0.755,0.196
36365,0.24,0.389,0.147
28581,0.399,0.723,0.145
13749,0.439,0.785,0.208
555542456,NA,NA,NA
36441,0.346,0.52,0.177
36317,0.411,0.534,0.298
28576,0.392,0.746,0.153
36376,0.306,0.558,0.159
300932,0.625,0.831,0.409
29066,0.553,0.808,0.407
36300,0.441,0.537,0.262
29545,0.593,0.886,0.41
36283,0.378,0.508,0.258
36203,0.415,0.65,0.258
36460,0.428,0.775,0.188
36298,0.441,0.537,0.262
26524,0.414,0.723,0.214
36217,0.335,0.725,0.175
36911,0.486,0.562,0.219
36186,0.362,0.496,0.219
36915,0.411,0.706,0.269
36882,0.513,0.818,0.322
36883,0.513,0.818,0.322
36888,0.496,0.798,0.307
36917,0.28,0.489,0.176
36916,0.28,0.489,0.176
36874,0.499,0.85,0.323
36897,0.28,0.489,0.176
36876,0.513,0.818,0.322
36884,0.522,0.811,0.335
36890,0.507,0.891,0.322
354002,0.455,0.744,0.318
352631,0.641,0.913,0.246
11599,0.518,0.862,0.305
36800,0.518,0.862,0.305
36255,0.378,0.508,0.258
36220,0.408,0.819,0.195
36500,0.351,0.635,0.14
29460,0.305,0.505,0.208
36605,0.502,0.843,0.24
40851,0.544,0.778,0.396
40866,0.55,0.794,0.384
29384,0.275,0.403,0.103
37159,0.516,0.84,0.346
29388,0.337,0.676,0.148
36895,0.522,0.811,0.335
36334,0.371,0.667,0.095
36449,0.364,0.542,0.175
669,0.45,0.726,0.227
36215,0.365,0.682,0.174
29382,0.275,0.403,0.103
37160,0.452,0.733,0.237
36685,0.284,0.406,0.204
36715,0.344,0.67,0.186
29640,0.77,0.932,0.478
724,0.657,0.805,0.363
723,0.424,0.693,0.309
6956,0.445,0.773,0.258
29503,0.623,0.85,0.376
1295,0.692,0.871,0.476
29067,0.667,0.852,0.447
300824,0.591,0.855,0.352
36852,0.456,0.835,0.29
40758,0.539,0.82,0.346
300738,0.456,0.741,0.241
29524,0.473,0.685,0.304
29331,NA,NA,NA
29353,0.397,0.707,0.233
300955,0.677,0.844,0.442
300829,0.619,0.856,0.365
29617,0.438,0.755,0.31
29470,0.482,0.817,0.3
29468,0.559,0.832,0.284
29412,0.294,0.723,0.087
29618,0.392,0.67,0.152
300897,0.59,0.828,0.351
300853,0.664,0.832,0.45
29487,0.372,0.587,0.196
29614,0.652,0.829,0.427
29472,0.571,0.817,0.434
36221,0.408,0.819,0.195
36266,0.414,0.649,0.258
36319,0.37,0.52,0.258
40817,0.61,0.819,0.449
36628,0.469,0.891,0.248
29410,0.645,0.987,0.263
29415,0.426,0.787,0.169
300782,0.485,0.716,0.252
2293,0.586,0.798,0.358
300948,0.505,0.685,0.319
36281,0.378,0.508,0.258
36518,0.503,0.619,0.157
313428,0.41,0.786,0.133
36437,0.316,0.596,0.1
28550,0.348,0.682,0.124
313441,0.329,0.604,0.103
36630,0.487,0.868,0.275
36700,0.352,0.728,0.155
26525,0.35,0.665,0.109
300809,0.477,0.856,0.342
36707,0.29,0.401,0.171
36393,0.399,0.528,0.234
342477,0.293,0.429,0.122
26448,0.457,0.82,0.238
37164,0.44,0.764,0.248
303938,0.479,0.884,0.199
28555,0.369,0.621,0.13
5178,0.489,0.903,0.171
300872,0.616,0.825,0.412
40831,NA,NA,NA
555556050,0.341,0.817,0.134
555556063,0.335,0.813,0.119
40832,NA,NA,NA
303956,NA,NA,NA
36219,0.412,0.714,0.18
36206,0.389,0.726,0.142
300964,NA,NA,NA
36904,0.351,0.458,0.135
36467,0.297,0.612,0.118
29509,0.505,0.685,0.319
36910,0.501,0.573,0.226
317286,0.315,0.724,0.159
28565,0.421,0.779,0.241
